file,class,type,cbo,wmc,dit,noc,rfc,lcom,nom,nopm,nosm,nof,nopf,nosf,nosi,loc
src,org.argouml.uml.TestProfileDefault,class,3,3,2,0,12,3,3,3,0,0,0,0,3,70
src,org.argouml.uml.ui.ActionAddPackage,class,1,2,2,0,8,1,2,2,0,0,0,0,4,54
src,org.argouml.uml.cognitive.critics.CrNoTransitions,class,2,21,4,0,23,3,3,3,0,0,0,0,13,97
src,org.argouml.model.ModelMemento,class,0,3,1,0,0,3,3,3,0,0,0,0,0,50
src,org.argouml.model.MockModelImplementation,class,39,50,1,0,9,959,47,44,1,35,0,1,0,540
src,org.argouml.profile.internal.ocl.uml14.ModelAccessModelInterpreter,class,5,353,1,0,105,3,3,2,0,2,0,2,118,717
src,org.argouml.uml.ui.foundation.extension_mechanisms.ActionSetTagDefinitionType,class,4,15,2,0,16,3,3,2,1,2,0,2,5,106
src,org.argouml.model.TestModelManagementFactory,class,1,9,2,0,9,13,6,4,2,1,0,1,8,92
src,org.argouml.util.ToolBarUtility,class,6,40,1,0,21,9,6,5,4,3,0,1,7,197
src,org.argouml.uml.ui.foundation.core.UMLModelElementClientDependencyListModel,class,1,5,4,0,8,3,3,1,0,0,0,0,4,57
src,org.argouml.uml.ui.behavior.use_cases.TestUMLExtensionPointLocationDocument,class,2,10,2,0,19,0,10,8,0,2,0,0,27,151
src,org.argouml.uml.ui.behavior.state_machines.ActionNewFinalState,class,2,5,3,0,6,3,3,2,1,1,0,1,2,65
src,org.argouml.uml.cognitive.critics.CrUnconventionalAttrName,class,8,43,5,0,33,45,10,9,0,1,0,1,10,205
src,org.argouml.uml.diagram.sequence.ui.FigHead,class,7,25,3,0,14,3,6,5,0,4,0,1,0,134
src,org.argouml.uml.ui.behavior.state_machines.UMLStateVertexContainerListModel,class,1,3,4,0,5,3,3,1,0,0,0,0,2,52
src,org.argouml.util.ArgoFrame,class,2,20,1,0,5,0,3,2,2,2,0,2,3,109
src,org.argouml.ui.explorer.rules.GoNamespaceToOwnedElements,class,1,18,2,0,17,3,3,3,0,0,0,0,11,90
src,org.argouml.pattern.cognitive.critics.CrSingletonViolatedMissingStaticAttr,class,2,11,4,0,13,1,2,2,0,0,0,0,5,118
src,org.argouml.uml.cognitive.critics.WizBreakCircularComp,class,7,52,3,0,30,20,8,6,0,9,0,1,21,246
src,org.argouml.uml.ui.ActionBooleanTaggedValue,class,2,10,2,0,15,0,2,2,0,1,0,0,8,86
src,org.argouml.uml.ui.behavior.state_machines.PropPanelStateVertex,class,7,5,8,2,4,4,5,1,0,3,0,0,0,83
src,org.argouml.util.PredicateStringMatch,class,4,23,1,0,11,1,3,2,1,3,1,1,2,84
src,org.argouml.notation.NotationProvider,class,3,57,1,20,31,79,15,8,1,3,0,2,13,361
src,org.argouml.uml.cognitive.critics.TestCrTooManyStates,class,2,3,3,0,4,3,3,1,0,0,0,0,2,38
src,org.argouml.kernel.ProjectFactory,class,3,4,1,0,0,4,4,3,1,1,0,1,0,62
src,org.argouml.ui.cmd.ActionWrapper,class,0,7,1,0,0,7,7,6,0,5,0,0,0,110
