file,class,type,cbo,wmc,dit,noc,rfc,lcom,nom,nopm,nosm,nof,nopf,nosf,nosi,loc
src,checks.javadoc.utils.TagInfo,class,1,4,1,0,0,0,4,4,0,3,0,0,0,71
src,api.SeverityLevelCounter,class,3,14,1,0,2,12,8,8,0,2,0,0,0,88
src,checks.naming.AbstractAccessControlNameCheck,class,2,13,6,5,2,31,11,9,0,4,0,0,0,155
src,com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationSynchronizedMethod,class,1,1,1,0,0,0,1,1,0,0,0,0,0,20
src,checks.coding.NestedForDepthCheck,class,3,10,5,0,3,11,6,6,0,2,1,2,0,87
src,com.puppycrawl.tools.checkstyle.checks.javadoc.atclauseorder.FooIn3,interface,1,21,1,0,0,210,21,0,0,4,0,0,0,263
src,test.resources.com.puppycrawl.tools.checkstyle.checks.annotation.missingoverride.InputMissingOverrideBadAnnotation,class,0,5,1,0,1,10,2,1,0,1,0,0,0,36
src,com.puppycrawl.tools.checkstyle.checks.header.regexpheader.InputRegexpHeaderSmallHeader,class,0,0,1,0,0,0,0,0,0,0,0,0,0,4
src,checks.blocks.LeftCurlyOption,enum,0,0,1,0,0,0,0,0,0,0,0,0,0,71
src,com.puppycrawl.tools.checkstyle.checks.regexp.regexpmultiline.InputRegexpMultilineSemantic,class,3,29,1,0,2,91,14,10,0,3,0,1,0,173
src,com.puppycrawl.tools.checkstyle.checks.whitespace.emptylineseparator.InputEmptyLineSeparatorFormerException,class,0,0,1,0,0,0,0,0,0,0,0,0,0,4
src,testset.coding.OneStatementPerLineCheckTest,class,4,5,3,0,9,10,5,4,0,0,0,0,3,85
src,com.puppycrawl.tools.checkstyle.checks.whitespace.whitespacearound.InputWhitespaceAroundDoubleBraceInitialization,class,0,6,1,0,1,0,1,1,0,1,0,0,0,17
src,com.puppycrawl.tools.checkstyle.grammar.java8.InputAnnotations2,class,1,0,1,0,0,0,0,0,0,0,0,0,0,9
src,checks.sizes.OuterTypeNumberCheck,class,3,12,4,0,1,6,8,8,0,4,1,1,0,94
src,com.puppycrawl.tools.checkstyle.checks.imports.importcontrol.InputImportControlDisallowClassOfAllowPackage,class,0,1,1,0,1,0,1,1,0,0,0,0,1,9
src,com.puppycrawl.tools.checkstyle.checks.naming.constantname.MyEnum1,enum,1,12,1,0,0,36,9,1,0,15,4,8,0,200
src,checks.indentation.LabelHandler,class,5,4,2,0,10,6,4,2,0,1,0,1,0,72
src,com.puppycrawl.tools.checkstyle.checks.naming.membername.MyEnum1,enum,1,12,1,0,0,36,9,1,0,15,4,8,0,200
src,com.puppycrawl.tools.checkstyle.checks.design.hideutilityclassconstructor.InputHideUtilityClassConstructorAbstractSerializable,class,0,0,1,0,0,0,0,0,0,1,0,1,0,6
src,com.puppycrawl.tools.checkstyle.checks.design.innertypelast.InputInnerTypeLastClassRootClass,enum,0,1,1,0,0,0,1,0,0,3,2,2,0,12
src,com.puppycrawl.tools.checkstyle.checks.coding.requirethis.InputRequireThisBraceAlone,class,0,1,1,0,0,0,1,0,0,0,0,0,0,13
src,com.puppycrawl.tools.checkstyle.checks.design.mutableexception.InputMutableExceptionClassExtendsGenericClass,class,0,0,2,0,0,0,0,0,0,1,0,1,0,8
src,com.puppycrawl.tools.checkstyle.checks.metrics.classfanoutcomplexity.inputs.b.BClass,class,0,0,1,0,0,0,0,0,0,0,0,0,0,3
src,testset.modifier.RedundantModifierCheckTest,class,4,2,3,0,2,1,2,1,0,0,0,0,0,237
src,com.puppycrawl.tools.checkstyle.checks.modifier.redundantmodifier.ProperPrivateConstructor,class,0,4,1,0,0,6,4,0,0,0,0,0,0,14
src,testset.coding.StringLiteralEqualityCheckTest,class,4,3,3,0,8,3,3,2,0,0,0,0,1,51
