"configuration","trace","description"
"paycard:truelogging:falsemaximumrecord:falselockout:true","	at org.junit.Assert.fail(Assert.java:86)","checkNotvalidTest(testset.PaycardUserInterfaceTest)"
"paycard:truelogging:truemaximumrecord:falselockout:true","	at org.junit.Assert.fail(Assert.java:86)","checkNotvalidTest(testset.PaycardUserInterfaceTest)"
"paycard:truelogging:truemaximumrecord:truelockout:true","	at org.junit.Assert.fail(Assert.java:86)","checkNotvalidTest(testset.PaycardUserInterfaceTest)"
