VolumeControl:false, SkipTrack:false, PlayEngine:true, RemoveTrack:false, WAV:true, ReorderPlaylist:false, Playlist:false, Control:false, Light:true, SaveAndLoadPlaylist:false, GUI:true, FeatureAMP:true, FileSupport:true, QueueTrack:false, ProgressBar:true, Mute:false, ShowTime:true, LoadFolder:false, TrackTime:true, ShuffleRepeat:false, OGG:true, MP3:true, Skins:true, Dark:false, ChooseFile:true, ClearPlaylist:false, showCover:false, 
VolumeControl:false, SkipTrack:false, PlayEngine:true, RemoveTrack:true, WAV:false, ReorderPlaylist:true, Playlist:true, Control:true, Light:false, SaveAndLoadPlaylist:false, GUI:true, FeatureAMP:true, FileSupport:true, QueueTrack:false, ProgressBar:true, Mute:false, ShowTime:true, LoadFolder:true, TrackTime:true, ShuffleRepeat:true, OGG:true, MP3:true, Skins:true, Dark:true, ChooseFile:true, ClearPlaylist:true, showCover:false, 
VolumeControl:false, SkipTrack:true, PlayEngine:true, RemoveTrack:true, WAV:false, ReorderPlaylist:true, Playlist:true, Control:true, Light:false, SaveAndLoadPlaylist:false, GUI:true, FeatureAMP:true, FileSupport:true, QueueTrack:false, ProgressBar:true, Mute:false, ShowTime:true, LoadFolder:true, TrackTime:true, ShuffleRepeat:false, OGG:true, MP3:true, Skins:true, Dark:true, ChooseFile:true, ClearPlaylist:false, showCover:false, 
VolumeControl:false, SkipTrack:true, PlayEngine:true, RemoveTrack:true, WAV:false, ReorderPlaylist:true, Playlist:true, Control:true, Light:false, SaveAndLoadPlaylist:false, GUI:true, FeatureAMP:true, FileSupport:true, QueueTrack:false, ProgressBar:true, Mute:false, ShowTime:true, LoadFolder:true, TrackTime:true, ShuffleRepeat:false, OGG:true, MP3:true, Skins:true, Dark:true, ChooseFile:true, ClearPlaylist:true, showCover:false, 
VolumeControl:false, SkipTrack:false, PlayEngine:true, RemoveTrack:true, WAV:false, ReorderPlaylist:true, Playlist:true, Control:true, Light:false, SaveAndLoadPlaylist:false, GUI:true, FeatureAMP:true, FileSupport:true, QueueTrack:false, ProgressBar:true, Mute:false, ShowTime:true, LoadFolder:true, TrackTime:true, ShuffleRepeat:false, OGG:true, MP3:true, Skins:true, Dark:true, ChooseFile:true, ClearPlaylist:false, showCover:false, 
VolumeControl:false, SkipTrack:false, PlayEngine:true, RemoveTrack:true, WAV:false, ReorderPlaylist:true, Playlist:true, Control:true, Light:false, SaveAndLoadPlaylist:false, GUI:true, FeatureAMP:true, FileSupport:true, QueueTrack:false, ProgressBar:true, Mute:false, ShowTime:true, LoadFolder:true, TrackTime:true, ShuffleRepeat:false, OGG:true, MP3:true, Skins:true, Dark:true, ChooseFile:true, ClearPlaylist:true, showCover:false, 
VolumeControl:false, SkipTrack:true, PlayEngine:true, RemoveTrack:false, WAV:false, ReorderPlaylist:true, Playlist:true, Control:true, Light:false, SaveAndLoadPlaylist:false, GUI:true, FeatureAMP:true, FileSupport:true, QueueTrack:false, ProgressBar:true, Mute:false, ShowTime:true, LoadFolder:true, TrackTime:true, ShuffleRepeat:true, OGG:true, MP3:true, Skins:true, Dark:true, ChooseFile:true, ClearPlaylist:false, showCover:false, 
********************************
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:falseremovetrack:falsewav:truereorderplaylist:falseplaylist:falsecontrol:falselight:truesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:truemute:falseshowtime:trueloadfolder:falsetracktime:trueshufflerepeat:falseogg:truemp3:trueskins:truedark:falseclearplaylist:falseshowcover:false

Configuration:
C:\Users\Fischer_PC\Documents\2019_CSS_Journal\workspace_IncLing\FeatureAMP8\media\note.mp3
WAV
C:\Users\Fischer_PC\Documents\2019_CSS_Journal\workspace_IncLing\FeatureAMP8\media\alarme.wav
C:\Users\Fischer_PC\Documents\2019_CSS_Journal\workspace_IncLing\FeatureAMP8\media\note.mp3
C:\Users\Fischer_PC\Documents\2019_CSS_Journal\workspace_IncLing\FeatureAMP8\media\note.mp3
OGG
C:\Users\Fischer_PC\Documents\2019_CSS_Journal\workspace_IncLing\FeatureAMP8\media\discreet.OGG
null - null  00:00:10 - 
null - null  00:00:10 - 
C:\Users\Fischer_PC\Documents\2019_CSS_Journal\workspace_IncLing\FeatureAMP8\media\note.mp3
cont: 1((( apos os testes))) 
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:falseremovetrack:falsewav:truereorderplaylist:falseplaylist:falsecontrol:falselight:truesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:truemute:falseshowtime:trueloadfolder:falsetracktime:trueshufflerepeat:falseogg:truemp3:trueskins:truedark:falseclearplaylist:falseshowcover:falseConfiguration:



 ----------------------- 


featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:falseremovetrack:falsewav:truereorderplaylist:falseplaylist:falsecontrol:falselight:falsesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:truemute:falseshowtime:trueloadfolder:falsetracktime:trueshufflerepeat:falseogg:truemp3:trueskins:truedark:trueclearplaylist:falseshowcover:false

cont: 2((( apos os testes))) 
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:falseremovetrack:falsewav:truereorderplaylist:falseplaylist:falsecontrol:falselight:falsesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:truemute:falseshowtime:trueloadfolder:falsetracktime:trueshufflerepeat:falseogg:truemp3:trueskins:truedark:trueclearplaylist:falseshowcover:false


 ----------------------- 


featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:falseremovetrack:falsewav:truereorderplaylist:falseplaylist:falsecontrol:falselight:truesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:truemute:falseshowtime:falseloadfolder:falsetracktime:trueshufflerepeat:falseogg:truemp3:trueskins:truedark:falseclearplaylist:falseshowcover:false

Configuration:
cont: 3((( apos os testes))) 
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:falseremovetrack:falsewav:truereorderplaylist:falseplaylist:falsecontrol:falselight:truesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:truemute:falseshowtime:falseloadfolder:falsetracktime:trueshufflerepeat:falseogg:truemp3:trueskins:truedark:falseclearplaylist:falseshowcover:false


 ----------------------- 


Configuration:
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:falseremovetrack:falsewav:truereorderplaylist:falseplaylist:falsecontrol:falselight:falsesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:truemute:falseshowtime:falseloadfolder:falsetracktime:trueshufflerepeat:falseogg:truemp3:trueskins:truedark:trueclearplaylist:falseshowcover:false

cont: 4((( apos os testes))) 
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:falseremovetrack:falsewav:truereorderplaylist:falseplaylist:falsecontrol:falselight:falsesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:truemute:falseshowtime:falseloadfolder:falsetracktime:trueshufflerepeat:falseogg:truemp3:trueskins:truedark:trueclearplaylist:falseshowcover:false


 ----------------------- 


featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:falseremovetrack:falsewav:truereorderplaylist:falseplaylist:falsecontrol:falselight:truesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:falsemute:falseshowtime:trueloadfolder:falsetracktime:trueshufflerepeat:falseogg:truemp3:trueskins:truedark:falseclearplaylist:falseshowcover:false

Configuration:
WAV
C:\Users\Fischer_PC\Documents\2019_CSS_Journal\workspace_IncLing\FeatureAMP8\media\alarme.wav
C:\Users\Fischer_PC\Documents\2019_CSS_Journal\workspace_IncLing\FeatureAMP8\media\note.mp3
C:\Users\Fischer_PC\Documents\2019_CSS_Journal\workspace_IncLing\FeatureAMP8\media\note.mp3
OGG
C:\Users\Fischer_PC\Documents\2019_CSS_Journal\workspace_IncLing\FeatureAMP8\media\discreet.OGG
null - null  00:00:10 - 
null - null  00:00:10 - 
C:\Users\Fischer_PC\Documents\2019_CSS_Journal\workspace_IncLing\FeatureAMP8\media\note.mp3
cont: 5((( apos os testes))) 
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:falseremovetrack:falsewav:truereorderplaylist:falseplaylist:falsecontrol:falselight:truesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:falsemute:falseshowtime:trueloadfolder:falsetracktime:trueshufflerepeat:falseogg:truemp3:trueskins:truedark:falseclearplaylist:falseshowcover:falseConfiguration:



 ----------------------- 


featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:falseremovetrack:falsewav:truereorderplaylist:falseplaylist:falsecontrol:falselight:falsesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:falsemute:falseshowtime:trueloadfolder:falsetracktime:trueshufflerepeat:falseogg:truemp3:trueskins:truedark:trueclearplaylist:falseshowcover:false

cont: 6((( apos os testes))) featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:falseremovetrack:falsewav:truereorderplaylist:falseplaylist:falsecontrol:falselight:falsesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:falsemute:falseshowtime:trueloadfolder:falsetracktime:trueshufflerepeat:falseogg:truemp3:trueskins:truedark:trueclearplaylist:falseshowcover:false


 ----------------------- 



Configuration:
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:falseremovetrack:falsewav:falsereorderplaylist:falseplaylist:falsecontrol:falselight:truesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:truemute:falseshowtime:trueloadfolder:falsetracktime:trueshufflerepeat:falseogg:truemp3:trueskins:truedark:falseclearplaylist:falseshowcover:false

Exception in thread "Timer-24" java.lang.NullPointerException
	at engine.Application.setProgress(Application.java:1360)
	at engine.Application.changetime(Application.java:1562)
	at engine.Application$Task.run(Application.java:1623)
	at java.util.TimerThread.mainLoop(Unknown Source)
	at java.util.TimerThread.run(Unknown Source)
C:\Users\Fischer_PC\Documents\2019_CSS_Journal\workspace_IncLing\FeatureAMP8\media\note.mp3
C:\Users\Fischer_PC\Documents\2019_CSS_Journal\workspace_IncLing\FeatureAMP8\media\note.mp3
C:\Users\Fischer_PC\Documents\2019_CSS_Journal\workspace_IncLing\FeatureAMP8\media\note.mp3
OGG
C:\Users\Fischer_PC\Documents\2019_CSS_Journal\workspace_IncLing\FeatureAMP8\media\discreet.OGG
null - null  00:00:10 - 
null - null  00:00:10 - 
C:\Users\Fischer_PC\Documents\2019_CSS_Journal\workspace_IncLing\FeatureAMP8\media\note.mp3
cont: 7((( apos os testes))) 
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:falseremovetrack:falsewav:falsereorderplaylist:falseplaylist:falsecontrol:falselight:truesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:truemute:falseshowtime:trueloadfolder:falsetracktime:trueshufflerepeat:falseogg:truemp3:trueskins:truedark:falseclearplaylist:falseshowcover:falseConfiguration:



 ----------------------- 


featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:falseremovetrack:falsewav:falsereorderplaylist:falseplaylist:falsecontrol:falselight:falsesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:truemute:falseshowtime:trueloadfolder:falsetracktime:trueshufflerepeat:falseogg:truemp3:trueskins:truedark:trueclearplaylist:falseshowcover:false

cont: 8((( apos os testes))) 
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:falseremovetrack:falsewav:falsereorderplaylist:falseplaylist:falsecontrol:falselight:falsesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:truemute:falseshowtime:trueloadfolder:falsetracktime:trueshufflerepeat:falseogg:truemp3:trueskins:truedark:trueclearplaylist:falseshowcover:false


 ----------------------- 


Configuration:
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:falseremovetrack:falsewav:falsereorderplaylist:falseplaylist:falsecontrol:falselight:truesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:truemute:falseshowtime:falseloadfolder:falsetracktime:trueshufflerepeat:falseogg:truemp3:trueskins:truedark:falseclearplaylist:falseshowcover:false

cont: 9((( apos os testes))) 
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:falseremovetrack:falsewav:falsereorderplaylist:falseplaylist:falsecontrol:falselight:truesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:truemute:falseshowtime:falseloadfolder:falsetracktime:trueshufflerepeat:falseogg:truemp3:trueskins:truedark:falseclearplaylist:falseshowcover:false


 ----------------------- 


Configuration:
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:falseremovetrack:falsewav:falsereorderplaylist:falseplaylist:falsecontrol:falselight:falsesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:truemute:falseshowtime:falseloadfolder:falsetracktime:trueshufflerepeat:falseogg:truemp3:trueskins:truedark:trueclearplaylist:falseshowcover:false

featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:falseremovetrack:falsewav:falsereorderplaylist:falseplaylist:falsecontrol:falselight:falsesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:truemute:falseshowtime:falseloadfolder:falsetracktime:trueshufflerepeat:falseogg:truemp3:trueskins:truedark:trueclearplaylist:falseshowcover:false


 ----------------------- 


cont: 10((( apos os testes))) 
Configuration:
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:falseremovetrack:falsewav:falsereorderplaylist:falseplaylist:falsecontrol:falselight:truesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:falsemute:falseshowtime:trueloadfolder:falsetracktime:trueshufflerepeat:falseogg:truemp3:trueskins:truedark:falseclearplaylist:falseshowcover:false

C:\Users\Fischer_PC\Documents\2019_CSS_Journal\workspace_IncLing\FeatureAMP8\media\note.mp3
C:\Users\Fischer_PC\Documents\2019_CSS_Journal\workspace_IncLing\FeatureAMP8\media\note.mp3
OGG
C:\Users\Fischer_PC\Documents\2019_CSS_Journal\workspace_IncLing\FeatureAMP8\media\discreet.OGG
null - null  00:00:10 - 
null - null  00:00:10 - 
C:\Users\Fischer_PC\Documents\2019_CSS_Journal\workspace_IncLing\FeatureAMP8\media\note.mp3
cont: 11((( apos os testes))) 
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:falseremovetrack:falsewav:falsereorderplaylist:falseplaylist:falsecontrol:falselight:truesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:falsemute:falseshowtime:trueloadfolder:falsetracktime:trueshufflerepeat:falseogg:truemp3:trueskins:truedark:falseclearplaylist:falseshowcover:falseConfiguration:



 ----------------------- 


featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:falseremovetrack:falsewav:falsereorderplaylist:falseplaylist:falsecontrol:falselight:falsesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:falsemute:falseshowtime:trueloadfolder:falsetracktime:trueshufflerepeat:falseogg:truemp3:trueskins:truedark:trueclearplaylist:falseshowcover:false

cont: 12((( apos os testes))) featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:falseremovetrack:falsewav:falsereorderplaylist:falseplaylist:falsecontrol:falselight:falsesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:falsemute:falseshowtime:trueloadfolder:falsetracktime:trueshufflerepeat:falseogg:truemp3:trueskins:truedark:trueclearplaylist:falseshowcover:false


 ----------------------- 



Configuration:
featureamp:truechoosefile:trueplayengine:truegui:truevolumecontrol:falseskiptrack:falseremovetrack:falsewav:truereorderplaylist:falseplaylist:falsecontrol:falselight:truesaveandloadplaylist:falsefilesupport:truequeuetrack:falseprogressbar:truemute:falseshowtime:trueloadfolder:falsetracktime:trueshufflerepeat:falseogg:falsemp3:trueskins:truedark:falseclearplaylist:falseshowcover:false

Exception in thread "Timer-48" java.lang.NullPointerException
	at engine.Application.setProgress(Application.java:1360)
	at engine.Application.changetime(Application.java:1562)
	at engine.Application$Task.run(Application.java:1623)
	at java.util.TimerThread.mainLoop(Unknown Source)
	at java.util.TimerThread.run(Unknown Source)
C:\Users\Fischer_PC\Documents\2019_CSS_Journal\workspace_IncLing\FeatureAMP8\media\note.mp3
WAV
C:\Users\Fischer_PC\Documents\2019_CSS_Journal\workspace_IncLing\FeatureAMP8\media\alarme.wav
C:\Users\Fischer_PC\Documents\2019_CSS_Journal\workspace_IncLing\FeatureAMP8\media\note.mp3
